timestamp,Bx,By
2023-05-10 19:21:56+00:00,15.259278421052633,9.328633684210526
2023-05-10 19:22:00+00:00,17.92998403990025,9.482929177057356
2023-05-10 19:22:04+00:00,17.028020698254362,8.133870822942644
2023-05-10 19:22:08+00:00,15.21057875,5.641951000000001
2023-05-10 19:22:12+00:00,19.8982309252218,5.534176679340938
2023-05-10 19:22:16+00:00,18.724495465994963,6.155960201511335
2023-05-10 19:22:20+00:00,17.485012686567163,4.069033830845771
2023-05-10 19:22:24+00:00,17.199060424469412,6.55430911360799
2023-05-10 19:22:28+00:00,12.042669543147209,5.525578172588832
2023-05-10 19:22:32+00:00,-7.460338077403247,-5.964566292134831
2023-05-10 19:22:36+00:00,-6.290055970149254,-7.3431253731343284
2023-05-10 19:22:40+00:00,-6.67295775,-5.635286750000001
2023-05-10 19:22:44+00:00,-6.386668956743002,-3.6132954198473284
2023-05-10 19:22:48+00:00,-3.7362803482587066,-7.7952537313432835
2023-05-10 19:22:52+00:00,1.4976032418952618,-1.737359102244389
2023-05-10 19:22:56+00:00,14.51762158808933,5.052949379652605
2023-05-10 19:23:00+00:00,16.26520775,2.73829
2023-05-10 19:23:04+00:00,18.333770342205323,3.3937647655259826
2023-05-10 19:23:08+00:00,18.53119,4.3446945
2023-05-10 19:23:12+00:00,10.579615384615385,24.06484615384615
2023-05-10 19:23:16+00:00,6.900701343101343,27.11882735042735
2023-05-10 19:23:20+00:00,2.5518056860321385,27.39572583436341
2023-05-10 19:23:24+00:00,-5.301576126674787,29.251766138855057
2023-05-10 19:23:28+00:00,1.0378434567901234,30.170569876543208
2023-05-10 19:23:32+00:00,-0.6223761732851986,28.219554271961492
2023-05-10 19:23:36+00:00,10.990831363088057,7.395142581423402
2023-05-10 19:23:40+00:00,16.134104829210834,4.644406360424028
2023-05-10 19:23:44+00:00,16.716693506493506,7.0966982290436835
2023-05-10 19:23:48+00:00,18.220880901542113,9.170159667852905
2023-05-10 19:23:52+00:00,16.30381857142857,12.04940261904762
2023-05-10 19:23:56+00:00,19.36064655581948,9.653489073634205
2023-05-10 19:24:00+00:00,18.629371021377672,7.770371258907364
2023-05-10 19:24:04+00:00,19.040248292108362,7.174361601884571
2023-05-10 19:24:08+00:00,15.90431747919144,11.642281569560046
2023-05-10 19:24:12+00:00,17.88683946731235,12.283834382566587
2023-05-10 19:24:16+00:00,18.38003084223013,5.625994543297746
2023-05-10 19:24:20+00:00,18.213685368802903,6.378505199516324
2023-05-10 19:24:24+00:00,18.972595719381687,6.693462544589774
2023-05-10 19:24:28+00:00,18.148124523809525,8.809256904761906
2023-05-10 19:24:32+00:00,16.224261282660333,5.504315439429929
2023-05-10 19:24:36+00:00,16.36255005945303,5.603803804994055
2023-05-10 19:24:40+00:00,17.85669952494062,6.595838717339668
2023-05-10 19:24:44+00:00,17.699600238095236,9.873111428571429
2023-05-10 19:24:48+00:00,17.80284278959811,10.628521749408984
2023-05-10 19:24:52+00:00,18.578663033175356,6.386772274881517
2023-05-10 19:24:56+00:00,18.7153216152019,4.420514964370547
2023-05-10 19:25:00+00:00,17.57756294536817,10.301045368171021
2023-05-10 19:25:04+00:00,18.482535790725326,8.261895124851367
2023-05-10 19:25:08+00:00,17.200584056271982,11.043688862837048
2023-05-10 19:25:12+00:00,16.671205707491083,9.091538644470868
2023-05-10 19:25:16+00:00,14.948864056939502,5.2944671411625155
2023-05-10 19:25:20+00:00,14.830853206650831,6.298532541567696
2023-05-10 19:25:24+00:00,15.52755,4.006712380952381
2023-05-10 19:25:28+00:00,15.388383693045563,9.873866666666666
2023-05-10 19:25:32+00:00,14.784731747919144,8.513931747919143
2023-05-10 19:25:36+00:00,-8.75650296559905,-5.642362514827995
2023-05-10 19:25:40+00:00,-5.531886666666667,-6.5933738095238095
2023-05-10 19:25:44+00:00,-7.0158268727705115,-4.095036623067776
2023-05-10 19:25:48+00:00,-7.992292619047619,-5.888286428571429
2023-05-10 19:25:52+00:00,-7.079473309608541,-5.728601897983393
2023-05-10 19:25:56+00:00,-9.965934839476812,-6.041219500594531
2023-05-10 19:26:00+00:00,-5.480208085612365,-3.3010211652794292
2023-05-10 19:26:04+00:00,-2.4503409523809525,-6.204585952380953
2023-05-10 19:26:08+00:00,-4.195758007117438,11.018930011862397
2023-05-10 19:26:12+00:00,-0.4089451536643026,9.73698439716312
2023-05-10 19:26:16+00:00,-8.42547086801427,-1.7421048751486328
2023-05-10 19:26:20+00:00,-7.081759096313912,-2.0629315101070156
2023-05-10 19:26:24+00:00,13.127127553444181,8.059230166270783
2023-05-10 19:26:28+00:00,15.830824199288257,8.665719335705813
2023-05-10 19:26:32+00:00,15.619587380952382,7.624636904761904
2023-05-10 19:26:36+00:00,14.146566508313539,8.48785296912114
2023-05-10 19:26:40+00:00,-6.695045626477541,-6.939377304964539
2023-05-10 19:26:44+00:00,8.88294759106933,2.8625271445358402
2023-05-10 19:26:48+00:00,15.541018138987043,0.09734134275618374
2023-05-10 19:26:52+00:00,14.856560752056403,-0.47380728554641593
2023-05-10 19:26:56+00:00,14.552933097762072,-0.02991802120141343
2023-05-10 19:27:00+00:00,16.26001037735849,2.9501412735849053
2023-05-10 19:27:04+00:00,15.596454073199528,5.189191499409682
2023-05-10 19:27:08+00:00,14.89234964539007,5.593714420803782
2023-05-10 19:27:12+00:00,16.43429303423849,8.404892561983472
2023-05-10 19:27:16+00:00,16.71804285714286,6.774442857142858
2023-05-10 19:27:20+00:00,16.6597424852071,7.741455857988166
2023-05-10 19:27:24+00:00,2.338372388955582,30.218301560624248
2023-05-10 19:27:28+00:00,2.000044761904762,28.76115142857143
2023-05-10 19:27:32+00:00,3.3813385902031063,33.09072903225807
2023-05-10 19:27:36+00:00,2.273688679245283,30.327876415094337
2023-05-10 19:27:40+00:00,6.202840946745562,26.175006153846155
2023-05-10 19:27:44+00:00,17.600208000000002,4.929976941176471
2023-05-10 19:27:48+00:00,16.881234507042254,5.629598356807512
2023-05-10 19:27:52+00:00,20.270877894736845,13.714726315789473
2023-05-10 19:27:56+00:00,2.1541962085308057,32.419794312796206
2023-05-10 19:28:00+00:00,15.728788639053255,11.018332544378698
2023-05-10 19:28:04+00:00,19.057647562425682,9.228901070154578
2023-05-10 19:28:08+00:00,16.83342396204033,10.626547330960854
2023-05-10 19:28:12+00:00,18.778060332541568,9.710127790973871
2023-05-10 19:28:16+00:00,13.724090414201184,15.349274792899408
2023-05-10 19:28:20+00:00,8.98532160566706,17.594214876033057
2023-05-10 19:28:24+00:00,7.018068004722551,24.011342857142857
2023-05-10 19:28:28+00:00,6.500535384615385,18.541993136094675
2023-05-10 19:28:32+00:00,13.859084360189573,4.604777251184834
2023-05-10 19:28:36+00:00,13.974251367419738,6.267144351961949
2023-05-10 19:28:40+00:00,14.408931999999998,9.912227294117647
2023-05-10 19:28:44+00:00,-1.8343118203309694,28.090846099290783
2023-05-10 19:28:48+00:00,1.0058333725029378,27.374147826086954
2023-05-10 19:28:52+00:00,0.7703758579881657,27.038535147928993
2023-05-10 19:28:56+00:00,0.3885754464285714,28.610170982142854
