timestamp,Bx,By
2022-06-08 18:26:56+00:00,-19.985022282608696,6.186248913043478
2022-06-08 18:27:00+00:00,-19.75034945652174,6.793786684782608
2022-06-08 18:27:04+00:00,-19.203272,7.0422688
2022-06-08 18:27:08+00:00,-19.468597567567567,5.784898108108108
2022-06-08 18:27:12+00:00,-19.246825866666665,4.742221600000001
2022-06-08 18:27:16+00:00,-18.493770967741934,3.939176612903226
2022-06-08 18:27:20+00:00,-19.066776566757493,3.7850694822888284
2022-06-08 18:27:24+00:00,-18.72359376693767,4.8722818428184285
2022-06-08 18:27:28+00:00,-20.311978042328043,6.231718253968254
2022-06-08 18:27:32+00:00,-19.546487700534758,5.92341577540107
2022-06-08 18:27:36+00:00,-21.337367486338795,7.431428961748633
2022-06-08 18:27:40+00:00,-21.134292204301076,6.305762903225807
2022-06-08 18:27:44+00:00,-21.0652,8.882142857142858
